"Name;";"PosX;";"PosY;";"Time;"
1;0,03;0,09999999;99,86604
1;0,03;0,09999999;100,3768
1;0,03;0,11;100,8814
1;0,03;0,11;101,393
1;0,03;0,11;101,8976
1;0,03;0,11;102,3986
1;0,03;0,11;102,9044
1;0,03;0,11;103,4173
1;0,02;0,09999999;103,9224
1;0,03;0,09999999;104,4264
1;0,04;0,09999999;104,9269
1;0,04;0,09999999;105,4269
1;0,04;0,09999999;105,9421
1;0,03;0,11;106,4452
1;0,03;0,11;106,9636
1;0,04;0,11;107,4727
1;0,05;0,12;107,981
1;0,06;0,12;108,4923
1;0,06;0,12;109,007
1;0,05;0,12;109,5074
1;0,05;0,12;110,0087
1;0,06;0,12;110,5102
1;0,05;0,12;111,0263
1;0,05;0,11;111,5402
1;0,03;0,09999999;112,044
1;0,03;0,09;112,5575
1;0,03;0,09;113,0707
1;0,03;0,09999999;113,5712
1;0,03;0,11;114,0722
1;0,03;0,11;114,5863
1;0,03;0,09;115,0912
1;0,03;0,08;115,5993
1;0,03;0,07;116,1061
1;0,03;0,08;116,6061
1;0,03;0,09999999;117,1199
1;0,03;0,11;117,6403
1;0,04;0,11;118,1409
1;0,04;0,12;118,6514
1;0,04;0,12;119,1547
1;0,04;0,12;119,6559
1;0,05;0,11;120,171
1;0,05;0,11;120,6712
1;0,05;0,11;121,1871
1;0,04;0,11;121,6888
1;0,04;0,11;122,2044
1;0,04;0,11;122,7158
1;0,04;0,11;123,2163
1;0,04;0,11;123,7192
1;0,04;0,11;124,2303
1;0,04;0,11;124,7418
1;0,03;0,11;125,2504
1;0,03;0,11;125,7644
1;0,04;0,12;126,2682
1;0,04;0,12;126,7745
1;0,05;0,12;127,2892
1;0,05;0,12;127,7993
1;0,05;0,12;128,3008
1;0,04;0,11;128,8024
1;0,02;0,09999999;129,3151
1;0,02;0,09;129,819
1;0,03;0,09999999;130,319
1;0,03;0,09999999;130,8309
1;0,03;0,09999999;131,3453
1;0,03;0,09999999;131,8642
1;0,03;0,09999999;132,3662
1;0,03;0,09999999;132,8871
1;0,03;0,09999999;133,3947
1;0,03;0,09999999;133,9159
1;0,04;0,09999999;134,4184
1;0,04;0,09999999;134,9324
1;0,04;0,11;135,4448
1;0,04;0,12;135,9456
1;0,04;0,12;136,4587
1;0,04;0,12;136,9588
1;0,04;0,12;137,4629
1;0,05;0,12;137,9776
1;0,05;0,11;138,496
1;0,05;0,11;139,0128
1;0,04;0,09;139,5254
1;0,04;0,09;140,0361
1;0,04;0,09;140,5479
1;0,04;0,09;141,0495
1;0,04;0,09;141,5594
1;0,03;0,09;142,0794
1;0,03;0,09;142,5855
1;0,03;0,09;143,0973
1;0,03;0,09;143,6041
1;0,03;0,09;144,1136
1;0,04;0,09;144,6242
1;0,05;0,09;145,1278
1;0,05;0,09;145,6384
1;0,04;0,09;146,1418
1;0,05;0,09999999;146,6423
1;0,06;0,09;147,1573
1;0,04;0,09999999;147,6591
1;0,04;0,09999999;148,1618
1;0,04;0,09;148,6746
1;0,04;0,09;149,1771
1;0,04;0,09;149,6894
1;0,04;0,09999999;150,2064
1;0,04;0,09;150,7084
1;0,04;0,09999999;151,2084
1;0,04;0,09999999;151,7095
1;0,04;0,09999999;152,2223
1;0,05;0,09999999;152,7446
1;0,04;0,09999999;153,2523
1;0,05;0,09999999;153,7641
1;0,05;0,09999999;154,28
1;0,05;0,09999999;154,7893
1;0,05;0,09999999;155,292
1;0,05;0,09999999;155,8056
1;0,05;0,09999999;156,3099
1;0,04;0,09;156,8163
1;0,04;0,09;157,3184
1;0,05;0,09999999;157,822
1;0,04;0,11;158,3365
1;0,04;0,11;158,8387
1;0,04;0,11;159,358
1;0,04;0,11;159,8622
1;0,04;0,11;160,3642
1;0,05;0,11;160,8691
1;0,06;0,12;161,3817
1;0,07;0,12;161,9014
1;0,07;0,12;162,4071
1;0,07;0,12;162,918
1;0,08;0,12;163,4288
1;0,09999999;0,12;163,9444
1;0,09999999;0,12;164,4526
1;0,09;0,12;164,9533
1;0,07;0,11;165,4615
1;0,06;0,09999999;165,9705
1;0,06;0,09;166,4881
1;0,06;0,09;167,0001
1;0,06;0,09999999;167,501
1;0,07;0,12;168,0039
1;0,07;0,12;168,5178
1;0,09;0,12;169,0184
1;0,09999999;0,12;169,5351
1;0,09999999;0,12;170,0457
1;0,11;0,12;170,5658
1;0,12;0,13;171,0814
1;0,11;0,13;171,5869
1;0,09;0,12;172,0936
1;0,09;0,11;172,5936
1;0,07;0,11;173,0946
1;0,07;0,11;173,5993
1;0,07;0,11;174,1101
1;0;0;174,6262
1;0;0;175,1331
1;0;0;175,6395
1;0;0;176,1408
1;0;0;176,6493
1;0;0;177,1577
1;0;0;177,6633
1;0;0,11;178,1852
1;-0,01;0,09999999;178,6982
1;-0,01;0,09999999;179,2122
1;-0,02;0,09999999;179,7248
1;-0,02;0,09;180,2361
1;-0,01;0,09;180,7528
1;-0,02;0,09;181,2641
1;-0,02;0,09;181,7762
1;-0,02;0,09999999;182,2791
1;-0,02;0,09999999;182,7907
1;-0,02;0,09999999;183,3066
1;-0,02;0,09999999;183,8194
1;-0,03;0,08;184,3255
1;-0,03;0,07;184,8323
1;-0,04;0,06;185,3381
1;-0,05;0,05;185,8554
1;-0,05;0,05;186,3729
1;-0,05;0,04;186,8849
1;-0,05;0,04;187,4082
1;-0,05;0,04;187,9095
1;-0,05;0,04;188,428
1;-0,04;0,04;188,9453
1;-0,04;0,04;189,458
1;-0,04;0,04;189,9773
1;-0,05;0,03;190,49
1;-0,05;0,04;190,9916
1;-0,04;0,05;191,4923
1;-0,04;0,04;191,9961
1;-0,04;0,04;192,5151
1;-0,04;0,04;193,0254
1;-0,04;0,04;193,5266
1;-0,04;0,03;194,0267
1;-0,04;0,03;194,5272
1;-0,04;0,03;195,0334
1;-0,04;0,04;195,5453
1;-0,05;0,03;196,0615
1;-0,05;0,03;196,5709
1;-0,05;0,03;197,0721
1;-0,05;0,03;197,5867
1;-0,04;0,03;198,0992
1;-0,03;0,04;198,6059
1;-0,03;0,04;199,1206
1;-0,03;0,03;199,6359
1;-0,03;0,03;200,1484
1;-0,02;0,03;200,6549
1;-0,02;0,03;201,1687
1;-0,01;0,04;201,6691
1;0;0,05;202,1713
1;0,01;0,06;202,6757
1;0,02;0,08;203,187
1;0,02;0,09;203,6912
1;0,03;0,11;204,1952
1;0,03;0,12;204,702
1;0,04;0,13;205,2138
1;0,04;0,14;205,7201
1;0,03;0,14;206,2349
1;0,04;0,14;206,7356
1;0,04;0,14;207,2508
1;0,04;0,14;207,7528
1;0,04;0,14;208,2647
1;0,04;0,14;208,7656
1;0,05;0,13;209,2693
1;0,05;0,14;209,7859
1;0,06;0,14;210,2864
1;0,05;0,14;210,799
1;0,06;0,13;211,3014
1;0,05;0,14;211,8025
1;0,04;0,14;212,3026
1;0,05;0,14;212,8181
1;0,04;0,14;213,3292
1;0,05;0,14;213,8411
1;0,05;0,14;214,3483
1;0,05;0,14;214,8668
1;0,05;0,14;215,3795
1;0,05;0,14;215,8824
1;0,05;0,14;216,3954
1;0,05;0,14;216,9088
1;0,05;0,14;217,4112
1;0,05;0,14;217,9293
1;0,05;0,14;218,4418
1;0,05;0,14;218,9447
1;0,05;0,14;219,4596
1;0,05;0,14;219,9701
1;0,05;0,15;220,4738
1;0,04;0,14;220,9766
1;0,04;0,13;221,492
1;0,04;0,13;221,9946
1;0,03;0,13;222,5088
1;0,03;0,13;223,023
1;0,04;0,14;223,528
1;0,04;0,13;224,0442
1;0,03;0,13;224,5564
1;0,03;0,13;225,0576
1;0,03;0,13;225,559
1;0,04;0,13;226,0712
1;0,04;0,13;226,5739
1;0,04;0,13;227,0878
1;0,03;0,13;227,5885
1;0,04;0,13;228,0914
1;0,03;0,13;228,5916
1;0,04;0,13;229,092
1;0,03;0,13;229,594
1;0,03;0,12;230,1092
1;0,03;0,12;230,6226
1;0,02;0,12;231,1246
1;0,03;0,12;231,6267
1;0,03;0,11;232,1288
1;0,03;0,11;232,6296
1;0,03;0,11;233,1418
1;0,03;0,11;233,6453
1;0,02;0,11;234,1585
1;0,02;0,09999999;234,6711
1;0,01;0,09999999;235,1865
1;0,02;0,09999999;235,6908
1;0,02;0,09;236,2027
1;0,01;0,09;236,7071
1;0;0,08;237,2128
1;-0,01;0,07;237,7177
1;-0,02;0,06;238,2392
1;-0,02;0,04;238,7551
1;-0,04;0,04;239,2614
1;-0,05;0,04;239,7695
1;-0,05;0,03;240,2726
1;-0,05;0,02;240,7853
1;-0,05;0,02;241,2893
1;-0,05;0,02;241,8029
1;-0,05;0,02;242,3163
1;-0,05;0,02;242,8283
1;-0,05;0,02;243,3372
1;-0,05;0,02;243,84
1;-0,05;0,03;244,3496
1;-0,05;0,03;244,861
1;-0,05;0,03;245,3683
1;-0,05;0,03;245,8844
1;-0,05;0,03;246,3862
1;-0,05;0,03;246,8997
1;-0,05;0,03;247,4155
1;-0,05;0,03;247,931
1;-0,05;0,03;248,4446
1;-0,05;0,03;248,948
1;-0,05;0,02;249,4604
1;-0,06;0,03;249,9619
1;-0,08;0,04;250,4629
1;-0,09;0,04;250,9773
1;-0,09999999;0,05;251,4978
1;-0,11;0,06;252,0199
1;-0,12;0,07;252,5398
1;-0,13;0,08;253,0454
1;-0,13;0,09999999;253,5665
1;-0,15;0,11;254,0686
1;-0,16;0,12;254,5727
1;-0,15;0,12;255,0837
1;-0,15;0,12;255,5893
1;-0,14;0,12;256,091
1;-0,16;0,13;256,591
1;-0,16;0,13;257,111
1;-0,15;0,13;257,6237
1;-0,14;0,13;258,1255
1;-0,13;0,13;258,6434
1;-0,13;0,12;259,1567
1;-0,12;0,12;259,6697
1;-0,12;0,12;260,1716
1;-0,12;0,12;260,6828
1;-0,12;0,12;261,185
1;-0,13;0,12;261,6869
1;-0,12;0,12;262,1977
1;-0,12;0,12;262,7058
1;-0,12;0,13;263,2169
1;-0,12;0,13;263,7282
1;-0,12;0,12;264,2289
1;-0,12;0,12;264,7466
1;-0,11;0,13;265,261
1;-0,11;0,13;265,765
1;-0,12;0,12;266,2684
1;-0,11;0,11;266,778
1;-0,11;0,12;267,2797
1;-0,09999999;0,09999999;267,7904
1;-0,09999999;0,09;268,3018
1;-0,11;0,08;268,8035
1;-0,12;0,07;269,3207
1;-0,11;0,06;269,8213
1;-0,09999999;0,05;270,3331
1;-0,09;0,03;270,8355
1;-0,08;0,01;271,343
1;-0,07;0,01;271,8549
1;-0,07;0,01;272,355
1;-0,06;0,01;272,8692
1;-0,09;0,01;273,3846
1;-0,12;0;273,8873
1;-0,14;0;274,3997
1;-0,14;0;274,9067
1;-0,12;0,03;275,4146
1;-0,11;0,05;275,9184
1;-0,11;0,07;276,4187
1;-0,11;0,07;276,9316
1;-0,11;0,08;277,4359
1;-0,11;0,09999999;277,9515
1;-0,11;0,11;278,4515
1;-0,09999999;0,12;278,9517
1;-0,11;0,12;279,4673
1;-0,09999999;0,11;279,9678
1;-0,11;0,11;280,469
1;-0,11;0,11;280,9854
1;-0,11;0,09999999;281,499
1;-0,11;0,11;282,0097
1;-0,11;0,11;282,5169
1;-0,12;0,11;283,0333
1;-0,11;0,09999999;283,5514
1;-0,11;0,09;284,0665
1;-0,11;0,09999999;284,5876
1;-0,13;0,09;285,0999
1;-0,14;0,08;285,6003
1;-0,14;0,07;286,1132
1;-0,14;0,05;286,6266
1;-0,15;0,04;287,1479
1;-0,14;0,04;287,6639
1;-0,14;0,03;288,1848
1;-0,14;0,01;288,6879
1;-0,13;0;289,195
1;-0,12;0;289,6972
1;-0,11;-0,01;290,2072
1;-0,12;-0,03;290,7091
1;-0,12;-0,02;291,2112
1;-0,09999999;-0,03;291,7134
1;-0,11;-0,05;292,2224
1;-0,11;-0,06;292,7449
1;-0,09999999;-0,06;293,2466
1;-0,11;-0,08;293,7629
1;-0,12;-0,09999999;294,2791
1;-0,12;-0,11;294,7964
1;-0,13;-0,13;295,3111
1;-0,14;-0,14;295,8117
1;-0,14;-0,15;296,3263
1;-0,14;-0,15;296,827
1;-0,14;-0,14;297,3443
1;-0,14;-0,14;297,8597
1;-0,14;-0,14;298,361
1;-0,14;-0,14;298,8758
1;-0,14;-0,14;299,3916
1;-0,14;-0,14;299,8983
1;-0,15;-0,13;300,4078
1;-0,15;-0,12;300,9082
1;-0,14;-0,12;301,4094
1;-0,13;-0,13;301,9098
1;-0,13;-0,13;302,4249
1;-0,13;-0,14;302,9279
1;-0,12;-0,14;303,4404
1;-0,11;-0,14;303,9454
1;-0,09999999;-0,14;304,4583
1;-0,09;-0,14;304,9727
1;-0,07;-0,14;305,4917
1;-0,05;-0,14;306,002
1;-0,02;-0,14;306,5061
1;0;-0,13;307,0075
1;0,01;-0,14;307,5183
1;0;-0,13;308,0376
1;0;-0,13;308,5409
1;0;-0,13;309,0535
1;0;-0,12;309,5557
1;0;-0,12;310,0698
1;0;-0,12;310,5711
1;-0,01;-0,11;311,0731
1;0;-0,12;311,5919
1;-0,01;-0,12;312,1006
1;0;-0,12;312,607
1;0,01;-0,13;313,1129
1;-0,01;-0,14;313,6287
1;-0,03;-0,14;314,1373
1;-0,03;-0,14;314,6499
1;-0,04;-0,13;315,1574
1;-0,05;-0,14;315,6714
1;-0,05;-0,15;316,1868
1;-0,07;-0,14;316,7023
1;-0,08;-0,14;317,2157
1;-0,09999999;-0,15;317,718
1;-0,12;-0,14;318,2337
1;-0,13;-0,14;318,7357
1;-0,15;-0,13;319,2521
1;-0,15;-0,12;319,7657
1;-0,16;-0,09999999;320,2672
1;-0,17;-0,09;320,7733
1;-0,17;-0,07;321,2794
1;-0,17;-0,06;321,7888
1;-0,18;-0,05;322,2992
1;-0,16;-0,05;322,8112
1;-0,16;-0,05;323,3302
1;-0,17;-0,05;323,8334
1;-0,17;-0,05;324,3333
1;-0,17;-0,05;324,8496
1;-0,17;-0,05;325,3706
1;-0,17;-0,05;325,8864
1;-0,17;-0,05;326,4011
1;-0,17;-0,05;326,913
1;-0,17;-0,05;327,4286
1;-0,16;-0,05;327,9324
1;-0,16;-0,04;328,4438
1;-0,15;-0,04;328,9561
1;-0,14;-0,04;329,4626
1;-0,13;-0,04;329,9758
1;-0,12;-0,03;330,4761
1;-0,11;-0,05;330,9765
1;-0,09999999;-0,06;331,4926
1;-0,09;-0,07;332,0077
1;-0,08;-0,08;332,5159
1;-0,08;-0,09;333,0253
1;-0,05;-0,09999999;333,5254
1;-0,04;-0,11;334,0404
1;-0,03;-0,14;334,5473
1;-0,01;-0,15;335,067
1;0;-0,16;335,5725
1;0;-0,18;336,0881
1;0,01;-0,19;336,5893
1;0,01;-0,19;337,0904
1;0,01;-0,19;337,5928
1;0,01;-0,19;338,1061
1;0,02;-0,18;338,6062
1;0,02;-0,18;339,1195
1;0,02;-0,18;339,6254
1;0,04;-0,18;340,1402
1;0,05;-0,19;340,6407
1;0,06;-0,19;341,155
1;0,06;-0,19;341,6694
1;0,07;-0,19;342,1703
1;0,07;-0,18;342,6714
1;0,06;-0,19;343,1761
1;0,05;-0,18;343,6867
1;0,06;-0,18;344,1897
1;0,06;-0,17;344,7065
1;0,05;-0,17;345,2202
1;0,04;-0,18;345,7221
1;0,03;-0,18;346,223
1;0,02;-0,17;346,7236
1;0,01;-0,17;347,2384
1;0;-0,18;347,741
1;0;-0,18;348,2539
1;-0,01;-0,17;348,7542
1;-0,02;-0,17;349,2546
1;-0,03;-0,17;349,7686
1;-0,05;-0,18;350,2704
1;-0,06;-0,17;350,7866
1;-0,07;-0,16;351,3015
1;-0,07;-0,16;351,8037
1;-0,07;-0,16;352,3203
1;-0,07;-0,16;352,8258
1;-0,07;-0,16;353,3352
1;-0,07;-0,17;353,8506
1;-0,07;-0,17;354,3518
1;-0,07;-0,17;354,8651
1;-0,07;-0,16;355,3687
1;-0,07;-0,15;355,8831
1;-0,06;-0,14;356,4024
1;-0,07;-0,14;356,9139
1;-0,07;-0,13;357,4181
1;-0,07;-0,11;357,9308
1;-0,08;-0,09999999;358,4314
1;-0,09;-0,07;358,9324
1;-0,09;-0,06;359,4334
1;-0,09;-0,06;359,9353
1;-0,09;-0,06;360,4492
1;-0,09;-0,05;360,9546
1;-0,09;-0,06;361,4744
1;-0,12;-0,07;361,9893
1;-0,13;-0,07;362,5008
1;-0,15;-0,06;363,0106
1;-0,17;-0,05;363,5149
1;-0,18;-0,05;364,0157
1;-0,17;-0,05;364,5291
1;-0,16;-0,06;365,0412
1;-0,14;-0,08;365,5468
1;-0,13;-0,09999999;366,047
1;-0,13;-0,09;366,5613
1;-0,13;-0,08;367,0631
1;-0,12;-0,11;367,5641
1;-0,12;-0,12;368,0658
1;-0,09999999;-0,14;368,5816
1;-0,09999999;-0,16;369,0876
1;-0,09999999;-0,18;369,5947
1;-0,09999999;-0,18;370,0982
1;-0,09;-0,18;370,6125
1;-0,09;-0,16;371,1267
1;-0,09;-0,15;371,6269
1;-0,09999999;-0,14;372,1588
1;-0,09999999;-0,14;372,6598
1;-0,11;-0,15;373,1635
1;-0,11;-0,14;373,6798
1;-0,09999999;-0,13;374,194
1;-0,09;-0,13;374,7122
1;-0,09;-0,13;375,2229
1;-0,07;-0,12;375,74
1;-0,07;-0,09999999;376,2408
1;-0,06;-0,09;376,7496
1;-0,04;-0,09;377,2534
1;-0,03;-0,08;377,7602
1;-0,02;-0,07;378,2719
1;0;-0,07;378,7724
1;0,01;-0,05;379,2755
1;0,02;-0,03;379,7818
1;0,02;-0,02;380,2916
1;0,03;-0,02;380,7922
1;0,03;-0,02;381,3145
1;0,05;-0,02;381,8271
1;0,04;-0,01;382,3353
1;0,05;0;382,8381
1;0,08;0,01;383,3399
1;0,08;0,03;383,8534
1;0,09999999;0,05;384,3557
1;0,09999999;0,04;384,8575
1;0,09;0,04;385,3683
1;0,09999999;0,04;385,8724
1;0,11;0,04;386,373
1;0,11;0,05;386,8896
1;0,11;0,06;387,4047
1;0,12;0,06;387,919
1;0,14;0,07;388,4199
1;0,15;0,08;388,9205
1;0,14;0,08;389,4341
1;0,15;0,08;389,9367
1;0,14;0,08;390,4388
1;0,15;0,07;390,9585
1;0,14;0,07;391,4654
1;0,14;0,07;391,9668
1;0,14;0,06;392,4807
1;0,14;0,05;392,9832
1;0,15;0,04;393,5033
1;0,15;0,04;394,0157
1;0,14;0,03;394,5215
1;0,13;0,01;395,0338
1;0,12;-0,02;395,5477
1;0,11;-0,03;396,051
1;0,11;-0,03;396,5624
1;0,11;-0,01;397,0648
1;0,07;0;397,5805
1;0,05;0,01;398,0865
1;0,07;0,02;398,5985
1;0,09999999;0,01;399,1201
1;0,12;0,03;399,6266
1;0,15;0,04;400,1375
1;0,15;0,05;400,6547
1;0,15;0,05;401,1694
1;0,17;0,05;401,6752
1;0,18;0,06;402,1904
1;0,19;0,08;402,6988
1;0,19;0,08;403,2171
1;0,19;0,08;403,7308
1;0,18;0,09;404,232
1;0,18;0,09;404,7411
1;0,18;0,09;405,2482
1;0,18;0,09;405,765
1;0,18;0,09;406,2819
1;0,18;0,09;406,795
1;0,18;0,09;407,3132
1;0,18;0,09;407,8133
1;0,18;0,09;408,3242
1;0,17;0,08;408,8271
1;0,18;0,09;409,3279
1;0,18;0,09;409,8355
1;0,17;0,09;410,3469
1;0,16;0,09999999;410,8475
1;0,16;0,09999999;411,3616
1;0,15;0,09999999;411,8767
1;0,14;0,09999999;412,3904
1;0,12;0,11;412,8949
1;0,11;0,13;413,4083
1;0,11;0,12;413,9104
1;0,11;0,12;414,4254
1;0,12;0,12;414,9388
1;0,12;0,11;415,452
1;0,12;0,11;415,961
1;0,12;0,09999999;416,4728
1;0,11;0,09999999;416,9846
1;0,11;0,09;417,4986
1;0,11;0,09;418,0074
1;0,11;0,08;418,5206
1;0,11;0,07;419,0318
1;0,09999999;0,06;419,5434
1;0,09;0,06;420,0595
1;0,07;0,05;420,5766
1;0,07;0,05;421,097
1;0,06;0,05;421,5992
1;0,05;0,05;422,1074
1;0,04;0,05;422,6079
1;0,02;0,05;423,1254
1;0;0,07;423,6302
1;-0,02;0,08;424,1389
1;-0,04;0,08;424,64
1;-0,06;0,09999999;425,1508
1;-0,08;0,09999999;425,6585
1;-0,09;0,09;426,1728
1;-0,11;0,09;426,6882
1;-0,13;0,09;427,1886
1;-0,14;0,08;427,6956
1;-0,15;0,07;428,2041
1;-0,16;0,07;428,7063
1;-0,15;0,07;429,2173
1;-0,15;0,07;429,7185
1;-0,14;0,07;430,2386
1;-0,13;0,08;430,7476
1;-0,12;0,07;431,2491
1;-0,13;0,06;431,752
1;-0,13;0,05;432,264
1;-0,13;0,03;432,7857
1;-0,12;0,02;433,3017
1;-0,12;0,01;433,8026
1;-0,12;0,01;434,313
1;-0,13;0,01;434,8259
1;-0,12;0,02;435,3286
1;-0,12;0,02;435,8412
1;-0,09999999;0,01;436,3455
1;-0,09;0;436,8541
1;-0,07;0,01;437,3728
1;-0,06;0;437,8738
1;-0,04;-0,01;438,3931
1;-0,01;0;438,898
1;0,01;-0,01;439,4052
1;0,04;-0,01;439,9211
1;0,07;-0,01;440,4213
1;0,09999999;-0,01;440,9276
1;0,13;-0,01;441,4298
1;0,16;-0,01;441,9311
1;0,17;-0,01;442,4429
1;0,17;-0,01;442,9467
1;0,18;-0,01;443,4472
1;0,17;-0,01;443,9626
1;0,17;-0,01;444,4801
1;0,16;-0,01;444,9812
1;0,15;0;445,4865
1;0,16;0,01;445,996
1;0,17;0,01;446,5113
1;0,16;0,01;447,012
1;0,16;0,01;447,5288
1;0,14;0,01;448,0326
1;0,13;0,01;448,5446
1;0,12;0,01;449,0452
1;0,11;0,01;449,562
1;0,09999999;0,02;450,0643
1;0,09999999;0,02;450,5771
1;0,09999999;0,02;451,0785
1;0,09;0;451,593
1;0,09;-0,01;452,1119
1;0,09;-0,01;452,62
1;0,09;-0,03;453,1408
